theta_evp,theta_4,theta_3,theta_2,theta_1,root_depth
0.3,0.2358902720127467,0.1702907746357933,0.17318644965981128,0.1801966440676809,0.5253378696139273
0.2739776416194094,0.2274994046643714,0.17021715373240853,0.1730477420766051,0.17980529972350864,0.5253378696139273
0.24997327250765894,0.2206862212360735,0.17006259590150083,0.1729122997670972,0.17943080546874846,0.5253378696139273
0.22689795498176443,0.21389532662502347,0.1695282390673078,0.1727763148596156,0.17907210123856607,0.5253378696139273
0.3,0.22724152531244857,0.16885696707002262,0.17262283570720854,0.17872802784091926,0.5253378696139273
0.27232432686704766,0.22023681721539276,0.1684178518388498,0.17244715414352665,0.17839667706715406,0.5253378696139273
0.2466712931244619,0.21450418378488995,0.1680214668850466,0.1722608753166223,0.17807605259071652,0.5253378696139273
0.2235112290616571,0.20927448078636732,0.16762562295741543,0.1720665487596506,0.17776488129580484,0.5253378696139273
0.3,0.21754098800438465,0.16648283004643857,0.1718647598894441,0.17746211272343368,0.5253378696139273
0.26918803173987177,0.211505754173797,0.1655483614512994,0.17162583617392724,0.17716680536293888,0.5253378696139273
0.24088340886372064,0.20671063614452465,0.16485211779133868,0.1713614907044724,0.17687665075916228,0.5253378696139273
0.21856077676635138,0.20326262931022487,0.16469465669518518,0.1710829912427412,0.17659008033033352,0.5253378696139273
0.3,0.21247906847937834,0.16425086561936933,0.17081130010079598,0.17630618532823106,0.5253378696139273
0.2694234565685163,0.20824685458678097,0.16367794534979033,0.17053553808421876,0.17602512038155155,0.5253378696139273
0.24217328832276855,0.20512174621980106,0.16346100309733574,0.17025144978027248,0.1757465167005927,0.5253378696139273
0.21900950279535006,0.20228587060608344,0.16348074875503885,0.16997222423738698,0.1754698356999092,0.5253378696139273
0.3,0.2120981013768493,0.16329884020591173,0.16970594631148586,0.17519518981739085,0.5253378696139273
0.2691718126021143,0.20853646218908645,0.16306256737217883,0.16944480798455808,0.1749230529472814,0.5253378696139273
0.23909882143445096,0.2050797278914135,0.16284362729932156,0.1691866183242473,0.17465350732804497,0.5253378696139273
0.21443071765467642,0.2020574869516696,0.16291116765122468,0.16893182884446517,0.1743865297548359,0.5253378696139273
0.3,0.20930183238467473,0.1629826648829178,0.16869026048501798,0.17412211867183358,0.5253378696139273
0.2704868465885009,0.20718574475009022,0.16301265197244438,0.16846145282257655,0.17386070926528144,0.5253378696139273
0.24268550464995317,0.20522308897883465,0.1631988676878603,0.16824335781125604,0.17360268458077818,0.5253378696139273
0.21965767892504828,0.2034303421978029,0.16364953290621417,0.168041100780334,0.17334831040702783,0.5253378696139273
0.3,0.21803636107620905,0.16432269201206431,0.16786378025425466,0.17309805784086604,0.5253378696139273
0.2709221643825998,0.21547488656635447,0.1649199220435945,0.1677191711405632,0.17285276152214174,0.5253378696139273
0.24505215544844935,0.2135562354446728,0.16573400378032607,0.1676037194127577,0.17261353882830746,0.5253378696139273
0.1261812679334811,0.2577744549145343,0.17710758913878805,0.13525281449054147,0.25422851399001584,0.1
0.2402057624283822,0.2501444311474791,0.1868979714613369,0.13294516874529677,0.24789007943072877,0.1
0.20860121895243283,0.24798058581453278,0.19533710639736668,0.1304761115748096,0.24255793177011709,0.1
0.18608058342793593,0.23888123875524736,0.2034927633901036,0.12830246826845793,0.23798227119942617,0.1
0.17410882930799024,0.2305648287204698,0.20912769520793467,0.12687284006372496,0.23398388585761168,0.1
0.2852740815322918,0.22409476945439422,0.21251613786427273,0.12634064245543725,0.23042457528051855,0.1
0.23898708702563634,0.2421055344043153,0.21430539898477421,0.12659692955882051,0.22719912861103506,0.1
0.206891803367008,0.2430700214251398,0.21937202922814955,0.12746013746704318,0.22422993918372716,0.1
0.1830104178638758,0.23647357316674758,0.22374176344143204,0.12942670835741085,0.22145985740596558,0.1
0.2866762722698815,0.22875170591263969,0.22601083623656593,0.1324358966410915,0.21882639632286963,0.1
0.2410159443603512,0.2426127534069931,0.22647411628482833,0.13613961321160722,0.21627539852842623,0.1
0.19711698070254954,0.24429292914358114,0.229185465266342,0.14021984842304905,0.21376895307808597,0.1
0.17657938832596792,0.23720800460543062,0.23160914096783947,0.1450075557423117,0.21128633901064425,0.1
0.2828358996803717,0.22964445748978746,0.23246193633926135,0.150410986265336,0.20880716672195923,0.1
0.23100718502692275,0.23983804867104447,0.23205611973765905,0.1561317258909859,0.20633369438558471,0.1
0.19010312666177528,0.24016311694402778,0.2331047142350038,0.16191341808374055,0.20390456273890079,0.1
0.16422723065058784,0.23407022376641873,0.23399298625272147,0.1678424498543215,0.2015922841599091,0.1
0.269714421136728,0.22727774261272754,0.23400219036735254,0.17375350678740686,0.19949290008886386,0.1
0.21299146105005515,0.23409688094216816,0.2332376522662651,0.17939902182334522,0.19771256944557697,0.1
0.17612971045982392,0.23264531808945696,0.23332898241723238,0.18459013370441882,0.1963342560423023,0.1
0.1588643020026436,0.22699565665812108,0.23325912400358073,0.18937009427933785,0.1953928682976315,0.1
