,mean_episode_rewards,std_episode_rewards,episodes,steps
298,-24.99999999995784,43.301270189246274,298,4.0
299,-8.932690980735181,28.798676129967404,299,11.0
300,-14.261011318786531,35.002820409787546,300,7.0
301,-16.64895382873778,37.27574124739811,301,6.0
302,-8.67444188029612,30.60411815500453,302,10.0
303,-14.221555965476837,35.019032375582285,303,7.0
304,-12.436932920459403,33.095891539479354,304,8.0
305,-9.778014238834324,32.07886699655675,305,9.0
306,-12.368176862761736,33.122859615500325,306,8.0
307,-12.170065016024207,33.19911070767112,307,8.0
308,-10.794347385876714,31.541949312276277,308,9.0
309,-24.999999999999986,43.30127018922194,309,4.0
310,-19.999908289800555,40.00004585549397,310,5.0
311,-19.999999996569905,40.00000000171505,311,5.0
312,-12.39539708411429,33.11181895697365,312,8.0
313,-14.19994269919986,35.028339284858816,313,7.0
314,-12.346989893636215,33.130212652276064,314,8.0
315,-19.922965911920823,40.038794943480404,315,5.0
316,-5.168998179378205,22.35217891088512,316,19.0
317,-33.333333333333336,47.14045207910317,317,3.0
318,-16.66666658486486,37.267799661579375,318,6.0
319,-7.094552548200021,25.76748506377677,319,14.0
320,-16.494602048442925,37.34648214577458,320,6.0
321,-19.8374752844564,40.0824979979268,321,5.0
322,-19.941679858738713,40.02931936583025,322,5.0
323,-11.108942993787844,31.427734999638826,323,9.0
324,-13.909082778664645,35.148826218164494,324,7.0
325,-6.294027481939262,25.04680514583409,325,15.0
326,-16.617937792667973,37.2896753296022,326,6.0
327,-14.176583604550471,35.038254385013396,327,7.0
328,-16.559371498724673,37.3165237307547,328,6.0
329,-12.294734619717014,33.15121935284231,329,8.0
330,-6.629566580300423,24.954436675622315,330,15.0
331,-14.237888507134302,35.01230742104351,331,7.0
332,-12.22445247610548,33.177813774436466,332,8.0
333,-9.861209044554133,30.046524583538574,333,10.0
334,-19.999999809501553,40.00000009524922,334,5.0
335,-12.456686367368285,33.08834260286819,335,8.0
336,-16.524473277706857,37.33269027702399,336,6.0
337,-14.28331760036201,34.99368950987872,337,7.0
338,-24.9999024533863,43.301326508077494,338,4.0
339,-12.460145206758577,33.08702419391146,339,8.0
340,-16.535625001708052,37.32750733629382,340,6.0
341,-10.914446264023887,31.498556214660987,341,9.0
342,-5.133981678450855,22.361524947622886,342,19.0
343,-24.99999999895948,43.301270189822674,343,4.0
344,-14.149495766137601,35.048756040074906,344,7.0
345,-16.65903006133611,37.2712184190379,345,6.0
346,-16.50709062098911,37.33959700987788,346,6.0
347,-9.778948360211114,30.07498703735472,347,10.0
348,-8.13356395145532,27.700947226256847,348,12.0
349,-16.66666666622965,37.267799625191934,349,6.0
350,-19.999999932699083,40.00000003365046,350,5.0
351,-7.8800001163933295,27.777213492637514,351,12.0
352,-12.251025517574154,33.16866483335373,352,8.0
353,-19.999999919520217,40.0000000402399,353,5.0
354,-12.572573074492741,35.887577706327846,354,7.0
355,-19.82059546872565,40.09120754591866,355,5.0
356,-8.54512490734027,28.923238607461325,356,11.0
357,-16.399038653711344,37.38921437611651,357,6.0
358,-19.999888884768197,40.00005555799108,358,5.0
359,-16.55215090454576,37.31932470476082,359,6.0
360,-16.56334613377241,37.31469257966114,360,6.0
361,-7.932943537067266,27.761175073297245,361,12.0
362,-19.816743000742292,40.09215749681594,362,5.0
363,-10.60913039601599,31.60718833510436,363,9.0
364,-16.628384545975607,37.28501419337334,364,6.0
365,-12.472082538016156,33.08247822442825,365,8.0
366,-16.608096478248694,37.2940888565966,366,6.0
367,-14.146935000968686,35.050903577517275,367,7.0
368,-4.812853808477225,22.43795774575879,368,19.0
369,-16.636536256609208,37.28133266495704,369,6.0
370,-12.390379537818706,33.11456811890531,370,8.0
371,-7.410621011624888,26.730463243154883,371,13.0
372,-12.156688828343409,33.20435564864473,372,8.0
