"date","year","month","day","5748001"
1999-10-01,1999,10,1,31.31376670069
1999-11-01,1999,11,1,0.896594086
1999-12-01,1999,12,1,3.77033202741
2000-01-01,2000,1,1,0.141222723746
2000-02-01,2000,2,1,21.1802595372107
2000-03-01,2000,3,1,0.1090738863
2000-04-01,2000,4,1,23.34046738265
2000-05-01,2000,5,1,31.6118243071141
2000-06-01,2000,6,1,481.811908515253
2000-07-01,2000,7,1,46.394150106
2000-08-01,2000,8,1,27.496688132
2000-09-01,2000,9,1,143.746918490915
2000-10-01,2000,10,1,15.70362467399
2000-11-01,2000,11,1,39.666891358001
2000-12-01,2000,12,1,0.5199551074138
2001-01-01,2001,1,1,2.6101331894819
2001-02-01,2001,2,1,0.00297351107
2001-03-01,2001,3,1,22.3821944926
2001-04-01,2001,4,1,31.97498736536
2001-05-01,2001,5,1,132.82998038888
2001-06-01,2001,6,1,22.0345811011
2001-07-01,2001,7,1,342.685246081
2001-08-01,2001,8,1,128.79856787775
2001-09-01,2001,9,1,15.202394545
2001-10-01,2001,10,1,9.372794148
2001-11-01,2001,11,1,5.941289706
2001-12-01,2001,12,1,2.315048220591
2002-01-01,2002,1,1,4.4754751396546
2002-02-01,2002,2,1,0.13536893099
2002-03-01,2002,3,1,12.44199948
2002-04-01,2002,4,1,16.7726808598
2002-05-01,2002,5,1,231.32504898455
2002-06-01,2002,6,1,228.635392307453
2002-07-01,2002,7,1,122.4358351347
2002-08-01,2002,8,1,189.7323949676
2002-09-01,2002,9,1,53.35448143858
2002-10-01,2002,10,1,25.2879972651
2002-11-01,2002,11,1,5.35093110558
2002-12-01,2002,12,1,9.1180693333831
2003-01-01,2003,1,1,26.17860647455
2003-02-01,2003,2,1,0.642479757
2003-03-01,2003,3,1,1.8509007439
2003-04-01,2003,4,1,2.2820175
2003-05-01,2003,5,1,95.84837423186
2003-06-01,2003,6,1,109.54515366757
2003-07-01,2003,7,1,77.50078349989
2003-08-01,2003,8,1,9.361024164
2003-09-01,2003,9,1,52.0168262879
2003-10-01,2003,10,1,5.7594530584
2003-11-01,2003,11,1,37.912767018
2003-12-01,2003,12,1,4.6346817862119
2004-01-01,2004,1,1,3.69772009595775
2004-02-01,2004,2,1,6.022679866624
2004-03-01,2004,3,1,29.0885808972
2004-04-01,2004,4,1,62.711839775316
2004-05-01,2004,5,1,19.65722742996
2004-06-01,2004,6,1,65.425658398
2004-07-01,2004,7,1,97.52953167528
2004-08-01,2004,8,1,69.255985683052
2004-09-01,2004,9,1,68.65910199772
2004-10-01,2004,10,1,28.782998916968
2004-11-01,2004,11,1,60.18150295648
2004-12-01,2004,12,1,5.083885830644
2005-01-01,2005,1,1,19.353125487
2005-02-01,2005,2,1,0.523063540077
2005-03-01,2005,3,1,30.59272144486
2005-04-01,2005,4,1,14.47044706821
2005-05-01,2005,5,1,147.06256328
2005-06-01,2005,6,1,296.61298199261
2005-07-01,2005,7,1,62.97773857952
2005-08-01,2005,8,1,267.577364695
2005-09-01,2005,9,1,43.4354272396
2005-10-01,2005,10,1,24.2570733176
2005-11-01,2005,11,1,19.0272771143
2005-12-01,2005,12,1,2.11265126977
2006-01-01,2006,1,1,5.89275604529
2006-02-01,2006,2,1,7.5437136210965
2006-03-01,2006,3,1,0.2002322174
2006-04-01,2006,4,1,17.37458702988
2006-05-01,2006,5,1,36.706906281973
2006-06-01,2006,6,1,122.711241990951
2006-07-01,2006,7,1,334.632161343326
2006-08-01,2006,8,1,84.3223872439
2006-09-01,2006,9,1,31.75913255718
2006-10-01,2006,10,1,88.1725617178294
2006-11-01,2006,11,1,3.794274089916
2006-12-01,2006,12,1,2.351044353893
2007-01-01,2007,1,1,0.97718239999
2007-02-01,2007,2,1,21.614637007259
2007-03-01,2007,3,1,23.2134596567
2007-04-01,2007,4,1,18.257309596587
2007-05-01,2007,5,1,26.15969679784
2007-06-01,2007,6,1,141.958397526692
2007-07-01,2007,7,1,127.53807118367
2007-08-01,2007,8,1,47.60125093135
2007-09-01,2007,9,1,1.224520404112
2007-10-01,2007,10,1,2.8306427327
2007-11-01,2007,11,1,7.87600240346
2007-12-01,2007,12,1,6.547268689527
2008-01-01,2008,1,1,1.766044366
2008-02-01,2008,2,1,7.24180828386
2008-03-01,2008,3,1,19.806323450885
2008-04-01,2008,4,1,30.8354498482
2008-05-01,2008,5,1,266.244480123217
2008-06-01,2008,6,1,109.1851996278
2008-07-01,2008,7,1,75.2414559533
2008-08-01,2008,8,1,184.0048660435
2008-09-01,2008,9,1,13.504698882
2008-10-01,2008,10,1,5.21124218667
2008-11-01,2008,11,1,0.01763025013771
2008-12-01,2008,12,1,1.025963553408
2009-01-01,2009,1,1,4.68185607515917
2009-02-01,2009,2,1,7.117219827184
2009-03-01,2009,3,1,2.582977382322
2009-04-01,2009,4,1,0.02097512138
2009-05-01,2009,5,1,35.24123516
2009-06-01,2009,6,1,141.512229220147
2009-07-01,2009,7,1,30.17554220034
2009-08-01,2009,8,1,139.601980357
2009-09-01,2009,9,1,128.6408346779
2009-10-01,2009,10,1,21.1469759426
2009-11-01,2009,11,1,11.246451256501
2009-12-01,2009,12,1,0.285088622618
2010-01-01,2010,1,1,1.11879720893
2010-02-01,2010,2,1,0.43591341244
2010-03-01,2010,3,1,0.0026555204
2010-04-01,2010,4,1,5.83457468901
2010-05-01,2010,5,1,55.60799774618
2010-06-01,2010,6,1,132.53444971357
2010-07-01,2010,7,1,53.97301897114
2010-08-01,2010,8,1,17.63948544239
2010-09-01,2010,9,1,19.676003609
2010-10-01,2010,10,1,20.5920037643
2010-11-01,2010,11,1,40.420823664
2010-12-01,2010,12,1,10.09205003229
2011-01-01,2011,1,1,7.907368156486
2011-02-01,2011,2,1,11.077919664327
2011-03-01,2011,3,1,8.779036147007
2011-04-01,2011,4,1,25.8750760675
2011-05-01,2011,5,1,6.620478824698
2011-06-01,2011,6,1,96.3394891420825
2011-07-01,2011,7,1,67.635163908436
2011-08-01,2011,8,1,97.01563954292
2011-09-01,2011,9,1,11.603032437
2011-10-01,2011,10,1,12.6935034709
2011-11-01,2011,11,1,6.5648301900709
2011-12-01,2011,12,1,0.549235386764
2012-01-01,2012,1,1,11.5699970378812
2012-02-01,2012,2,1,1.8571167494505
2012-03-01,2012,3,1,0.66258396511
2012-04-01,2012,4,1,27.644500228293
2012-05-01,2012,5,1,107.100732778
2012-06-01,2012,6,1,160.4448183249
2012-07-01,2012,7,1,16.92113027604
2012-08-01,2012,8,1,59.3281803417
2012-09-01,2012,9,1,4.423471168
2012-10-01,2012,10,1,55.034409117962
2012-11-01,2012,11,1,10.43756591
2012-12-01,2012,12,1,49.3556425643497
2013-01-01,2013,1,1,9.213071249041
2013-02-01,2013,2,1,10.878389826729
2013-03-01,2013,3,1,3.22779015
2013-04-01,2013,4,1,7.18148079366
2013-05-01,2013,5,1,133.299046512361
2013-06-01,2013,6,1,53.643454803122
2013-07-01,2013,7,1,23.91848691575
2013-08-01,2013,8,1,60.32992917813
2013-09-01,2013,9,1,39.8205579619
2013-10-01,2013,10,1,5.7565901461
2013-11-01,2013,11,1,3.7406572415232
2013-12-01,2013,12,1,2.212927804351
2014-01-01,2014,1,1,7.714220996801
2014-02-01,2014,2,1,18.9627983501598
2014-03-01,2014,3,1,4.7706221545
2014-04-01,2014,4,1,12.794079563515
2014-05-01,2014,5,1,57.933197300039
2014-06-01,2014,6,1,116.577364248432
2014-07-01,2014,7,1,68.1313283077
2014-08-01,2014,8,1,56.287475395
2014-09-01,2014,9,1,77.28772888211
2014-10-01,2014,10,1,10.4609359102
2014-11-01,2014,11,1,16.23813607882
2014-12-01,2014,12,1,7.075628981228
2015-01-01,2015,1,1,0.37395351656
2015-02-01,2015,2,1,6.36381035174
2015-03-01,2015,3,1,7.06868981376
2015-04-01,2015,4,1,0.37363589805
2015-05-01,2015,5,1,3.56116131972
2015-06-01,2015,6,1,3.936326472117
2015-07-01,2015,7,1,125.4802892318
2015-08-01,2015,8,1,183.426300096466
2015-09-01,2015,9,1,81.4293033352
2015-10-01,2015,10,1,92.348638123162
2015-11-01,2015,11,1,20.5471291956
2015-12-01,2015,12,1,0.68991672419
2016-01-01,2016,1,1,10.496998736933
2016-02-01,2016,2,1,0.1423380263
2016-03-01,2016,3,1,0.059264074
2016-04-01,2016,4,1,251.08397662125
2016-05-01,2016,5,1,77.1602578799324
2016-06-01,2016,6,1,78.805712725855
2016-07-01,2016,7,1,137.1364910939
2016-08-01,2016,8,1,20.25018881398
2016-09-01,2016,9,1,1.288503256472
2016-10-01,2016,10,1,59.9065572790046
2016-11-01,2016,11,1,6.7189084427
2016-12-01,2016,12,1,27.211862795996
2017-01-01,2017,1,1,0.907322485401
2017-02-01,2017,2,1,15.226891236821
2017-03-01,2017,3,1,3.3779105083348
2017-04-01,2017,4,1,39.450909764926
2017-05-01,2017,5,1,120.1612122259
2017-06-01,2017,6,1,112.27245082148
2017-07-01,2017,7,1,51.9446763657
2017-08-01,2017,8,1,78.7285758109342
2017-09-01,2017,9,1,38.5095500954
2017-10-01,2017,10,1,45.30070643368
2017-11-01,2017,11,1,12.1693683071
2017-12-01,2017,12,1,1.5608181412711
2018-01-01,2018,1,1,6.093526066225
2018-02-01,2018,2,1,2.0412688704
2018-03-01,2018,3,1,3.3156048359
2018-04-01,2018,4,1,13.92710413534
2018-05-01,2018,5,1,42.3877354153
2018-06-01,2018,6,1,67.966231831733
2018-07-01,2018,7,1,94.059515489281
2018-08-01,2018,8,1,34.143432895
2018-09-01,2018,9,1,82.0331397044
2018-10-01,2018,10,1,37.467674417837
2018-11-01,2018,11,1,11.831767068
2018-12-01,2018,12,1,9.75872064082
2019-01-01,2019,1,1,2.86870843085
2019-02-01,2019,2,1,2.57538220161
2019-03-01,2019,3,1,2.98158133
2019-04-01,2019,4,1,6.6379729758021
2019-05-01,2019,5,1,46.22725647274
2019-06-01,2019,6,1,83.1226219577
2019-07-01,2019,7,1,21.407867273
2019-08-01,2019,8,1,4.679001401
2019-09-01,2019,9,1,17.86270154333
2019-10-01,2019,10,1,12.661531623
2019-11-01,2019,11,1,2.183190866
2019-12-01,2019,12,1,3.21590245382
2020-01-01,2020,1,1,7.382655957536
2020-02-01,2020,2,1,0.0310368831
2020-03-01,2020,3,1,0
2020-04-01,2020,4,1,16.986002740021
2020-05-01,2020,5,1,NA
2020-06-01,2020,6,1,NA
2020-07-01,2020,7,1,NA
2020-08-01,2020,8,1,NA
2020-09-01,2020,9,1,NA
2020-10-01,2020,10,1,NA
2020-11-01,2020,11,1,NA
2020-12-01,2020,12,1,NA
